curve_num,model,n,n_unique_time,dynamic_range,rss,aic,bic,params,Species,Temp,Medium,PopBio_units
270,logistic,8,8,429.94161808287373,1014.3183996675403,44.74024477439502,44.978569399434534,"414.412,0.0850076,53.499",Arthrobacter simplex,37,TGE agar,CFU
270,gompertz,8,8,429.94161808287373,319.7586283817926,35.504999065519925,35.743323690559436,"422.974,0.0381488,47.7569",Arthrobacter simplex,37,TGE agar,CFU
271,quadratic,10,10,717.5199362959595,126360.4644617893,100.44308837617889,101.35084365516103,"-63.7636,3.81982,-0.00534889",Lactobacillus plantarum,8,MRS broth,N
271,cubic,10,10,717.5199362959595,96560.87570213084,99.75343831730972,100.9637786892859,"38.7285,-0.398153,0.0279292,-6.59304e-05",Lactobacillus plantarum,8,MRS broth,N
271,logistic,10,10,717.5199362959595,63952.03511941139,93.63303537109576,94.5407906500779,"616.349,0.0429356,124.15",Lactobacillus plantarum,8,MRS broth,N
271,gompertz,10,10,717.5199362959595,79611.86849569525,95.82333369428588,96.73108897326802,"614.906,0.0350723,111.728",Lactobacillus plantarum,8,MRS broth,N
272,quadratic,16,16,1971189300.7278392,4.8734794014547456e+17,613.282655948833,615.6004221155524,"1.26703e+08,-5.3063e+06,30270.1",Lactobacillus plantarum,12,MRS broth,N
272,cubic,16,16,1971189300.7278392,4.853541966977078e+17,615.2170655925888,618.307420481548,"1.47926e+08,-6.13426e+06,36265.8,-10.9811",Lactobacillus plantarum,12,MRS broth,N
272,logistic,16,16,1971189300.7278392,8964651607221894.0,549.3516306805822,551.6693968473015,"2.01323e+09,0.0551393,269.921",Lactobacillus plantarum,12,MRS broth,N
272,gompertz,16,16,1971189300.7278392,3.2521033130456076e+16,569.9691956148016,572.286961781521,"2.12439e+09,0.0294165,256.44",Lactobacillus plantarum,12,MRS broth,N
273,quadratic,18,18,2119130580.5163815,1.318691810930367e+18,704.9904019593431,707.6615172330316,"9.25963e+07,-1.47026e+07,256283",Lactobacillus plantarum,16,MRS broth,N
273,cubic,18,18,2119130580.5163815,1.3022892210608517e+18,706.7651042799066,710.3265913114913,"1.58798e+08,-2.19089e+07,399413,-752.928",Lactobacillus plantarum,16,MRS broth,N
273,logistic,18,18,2119130580.5163815,1.0795375918285775e+18,701.3884687752061,704.0595840488946,"1.84866e+09,0.116596,89.4136",Lactobacillus plantarum,16,MRS broth,N
273,gompertz,18,18,2119130580.5163815,1.0476632716622583e+18,700.8489986028001,703.5201138764886,"2.08228e+09,0.0636395,85.9492",Lactobacillus plantarum,16,MRS broth,N
274,quadratic,16,16,3546848924.9079823,7.6389563672545e+17,620.473901621791,622.7916677885104,"3.84334e+08,-5.23501e+07,1.13003e+06",Lactobacillus plantarum,20,MRS broth,N
274,cubic,16,16,3546848924.9079823,5.775130643387185e+17,617.9986997926803,621.0890546816395,"1.00408e+08,-1.08651e+07,-124949,10111.9",Lactobacillus plantarum,20,MRS broth,N
274,logistic,16,16,3546848924.9079823,6.049317354318619e+18,653.5822141333222,655.8999803000415,"3.97722e+09,0.040515,80.3104",Lactobacillus plantarum,20,MRS broth,N
274,gompertz,16,16,3546848924.9079823,3.768217948277143e+17,609.1673608895966,611.485127056316,"4.68384e+09,0.0689333,63.2299",Lactobacillus plantarum,20,MRS broth,N
275,quadratic,13,13,7701034596.229615,6.383517040440346e+18,535.5589197880406,537.2537678604252,"9.62426e+08,-3.04381e+08,1.37361e+07",Lactobacillus plantarum,30,MRS broth,N
275,cubic,13,13,7701034596.229615,3.884567109916876e+18,531.1017202843085,533.3615177141546,"-1.92659e+08,1.19779e+08,-1.58657e+07,547793",Lactobacillus plantarum,30,MRS broth,N
275,logistic,13,13,7701034596.229615,4.1989510886237307e+18,530.113421906442,531.8082699788266,"1.51896e+10,0.244489,34.469",Lactobacillus plantarum,30,MRS broth,N
275,gompertz,13,13,7701034596.229615,4.189435543299583e+18,530.083928239137,531.7787763115216,"1.98018e+10,0.102538,34.5391",Lactobacillus plantarum,30,MRS broth,N
276,quadratic,9,9,108843.39280161852,758843450.749094,170.25073331551948,170.84240704752813,"9407.81,-322.9,1.43627",Weissella viridescens,4,MRS broth,N
276,cubic,9,9,108843.39280161852,71363414.05487514,150.97464179407362,151.7635401034185,"-2858.4,203.255,-2.28866,0.00654002",Weissella viridescens,4,MRS broth,N
276,logistic,9,9,108843.39280161852,1130940.64162838,111.672021239678,112.26369497168666,"217624,0.0249686,383.118",Weissella viridescens,4,MRS broth,N
276,gompertz,9,9,108843.39280161852,27166886.317809366,140.2825631774299,140.87423690943854,"286556,0.0112099,381.641",Weissella viridescens,4,MRS broth,N
277,quadratic,20,20,417077005.3895069,7623139797240757.0,677.4846490613847,680.4718458820468,"2.75136e+07,-1.23305e+06,7137.18",Weissella viridescens,8,MRS broth,N
277,cubic,20,20,417077005.3895069,5815740864645126.0,674.0722460999563,678.0551751941722,"1.07974e+07,-473682,1374.21,11.3712",Weissella viridescens,8,MRS broth,N
277,logistic,20,20,417077005.3895069,2001200283728252.5,650.7358252753531,653.7230220960151,"4.47016e+08,0.0318383,268.513",Weissella viridescens,8,MRS broth,N
277,gompertz,20,20,417077005.3895069,998989739222383.5,636.840666998434,639.827863819096,"5.51895e+08,0.0159525,261.762",Weissella viridescens,8,MRS broth,N
278,quadratic,14,14,953024795.1878546,8.781651878649491e+16,515.2495616504302,517.1667336392759,"4.91654e+07,-5.98002e+06,102594",Weissella viridescens,12,MRS broth,N
278,cubic,14,14,953024795.1878546,7.966104422646605e+16,515.884996521072,518.441225839533,"8.51009e+06,-1.36114e+06,9444.58,482.253",Weissella viridescens,12,MRS broth,N
278,logistic,14,14,953024795.1878546,8.258614838496933e+16,514.3898545132784,516.3070265021241,"1.52459e+09,0.0536534,116.48",Weissella viridescens,12,MRS broth,N
278,gompertz,14,14,953024795.1878546,8.183105864280144e+16,514.2612629758988,516.1784349647446,"2.67117e+09,0.0200628,128.019",Weissella viridescens,12,MRS broth,N
279,quadratic,17,17,1720052540.3842113,7.592615408112942e+17,657.7444590340327,660.2440990662013,"4.4439e+07,-9.53941e+06,251407",Weissella viridescens,16,MRS broth,N
279,cubic,17,17,1720052540.3842113,7.141847687949646e+17,658.7039809122006,662.0368342884254,"1.62578e+08,-2.54298e+07,662703,-2817.08",Weissella viridescens,16,MRS broth,N
279,logistic,17,17,1720052540.3842113,4.5399963262313434e+17,649.0022104748209,651.5018505069895,"1.36609e+09,0.187961,71.8291",Weissella viridescens,16,MRS broth,N
279,gompertz,17,17,1720052540.3842113,5.3482256041942886e+17,651.7874673595035,654.2871073916721,"1.43067e+09,0.0861309,66.5984",Weissella viridescens,16,MRS broth,N
280,quadratic,15,15,1727792554.7350833,8.819977941016e+17,585.1937362319032,587.3178868352098,"-1.41941e+08,6.72283e+06,530057",Weissella viridescens,20,MRS broth,N
280,cubic,15,15,1727792554.7350833,3.8538193038866464e+17,574.7744159501932,577.606616754602,"3.43569e+08,-9.22632e+07,4.70085e+06,-46629",Weissella viridescens,20,MRS broth,N
280,logistic,15,15,1727792554.7350833,1.552340859360983e+17,559.1349060498043,561.2590566531109,"1.69778e+09,0.272929,35.0024",Weissella viridescens,20,MRS broth,N
280,gompertz,15,15,1727792554.7350833,1.6869213105477773e+17,560.3820230649807,562.5061736682873,"1.74095e+09,0.172563,32.5344",Weissella viridescens,20,MRS broth,N
281,quadratic,13,13,1478475687.450505,9.530906023278214e+17,510.83598109402527,512.5308291664098,"-1.11475e+08,1.10376e+07,1.64559e+06",Weissella viridescens,30,MRS broth,N
281,cubic,13,13,1478475687.450505,5.647425324347359e+17,506.03256060908194,508.2923580389281,"1.94709e+08,-1.35363e+08,1.37506e+07,-257769",Weissella viridescens,30,MRS broth,N
281,logistic,13,13,1478475687.450505,1.5410614754668582e+17,487.14909273871876,488.8439408111034,"1.47916e+09,0.878056,19.0232",Weissella viridescens,30,MRS broth,N
281,gompertz,13,13,1478475687.450505,1.6580956521724138e+17,488.100670607198,489.79551867958264,"1.48839e+09,0.594523,18.1709",Weissella viridescens,30,MRS broth,N
282,quadratic,9,9,50176.0512272645,43643020.61410146,144.54896420252402,145.14063793453266,"2502.29,-107.04,0.709854",Lactobacillus sakei,4,MRS broth,N
282,cubic,9,9,50176.0512272645,21927627.870191496,140.3543003205799,141.1431986299248,"53.0107,0.17382,-0.112465,0.00159776",Lactobacillus sakei,4,MRS broth,N
282,logistic,9,9,50176.0512272645,27520013.66380638,140.39879541177902,140.99046914378766,"99893.6,0.0173782,339.597",Lactobacillus sakei,4,MRS broth,N
282,gompertz,9,9,50176.0512272645,30939143.388101622,141.45277325245416,142.0444469844628,"133708,0.00750405,339.686",Lactobacillus sakei,4,MRS broth,N
283,quadratic,19,19,201415164.59769377,5515127580732814.0,638.7348118301702,641.5681287676696,"-1.57444e+07,245568,1012.92",Lactobacillus sakei,8,MRS broth,N
283,cubic,19,19,201415164.59769377,1226836349051240.5,612.1767477567073,615.9545036733731,"1.99647e+07,-994211,8949.01,-13.3965",Lactobacillus sakei,8,MRS broth,N
283,logistic,19,19,201415164.59769377,803501885779530.5,602.1356717089747,604.968988646474,"1.9956e+08,0.0261538,230.313",Lactobacillus sakei,8,MRS broth,N
283,gompertz,19,19,201415164.59769377,508741517520235.75,593.4519218038192,596.2852387413186,"2.12212e+08,0.0161055,209.606",Lactobacillus sakei,8,MRS broth,N
284,quadratic,13,13,938075139.1236762,2.6923961290018752e+17,494.402574072928,496.09742214531263,"2.49888e+07,-3.28047e+06,54398.9",Lactobacillus sakei,12,MRS broth,N
284,cubic,13,13,938075139.1236762,2.4982758236557814e+17,495.42977460894053,497.6895720387867,"-2.12239e+07,2.88381e+06,-60834.8,538.211",Lactobacillus sakei,12,MRS broth,N
284,logistic,13,13,938075139.1236762,2.6070620803406262e+17,493.98387522361617,495.6787232960008,"1.52788e+09,0.0443005,145.235",Lactobacillus sakei,12,MRS broth,N
284,gompertz,13,13,938075139.1236762,2.7665375540502733e+17,494.75571915653586,496.4505672289205,"1.91339e+09,0.0169709,145.235",Lactobacillus sakei,12,MRS broth,N
285,quadratic,14,14,1716814217.1784277,5.088080237068063e+17,539.845057858854,541.7622298476998,"-7.56314e+07,3.54923e+06,131012",Lactobacillus sakei,16,MRS broth,N
285,cubic,14,14,1716814217.1784277,3.736995272352884e+17,537.5243959137233,540.0806252321844,"5.49933e+07,-1.95581e+07,736017,-3962.56",Lactobacillus sakei,16,MRS broth,N
285,logistic,14,14,1716814217.1784277,2.8575759943587366e+17,531.7680814724511,533.6852534612968,"1.33784e+09,0.154521,57.7889",Lactobacillus sakei,16,MRS broth,N
285,gompertz,14,14,1716814217.1784277,2.6440344694001418e+17,530.6807329403663,532.5979049292121,"1.39301e+09,0.096766,54.2913",Lactobacillus sakei,16,MRS broth,N
286,quadratic,12,12,1813783309.9173338,5.5608748189389555e+17,466.497544422386,467.95226437175,"1.52824e+08,-3.09518e+07,1.1226e+06",Lactobacillus sakei,20,MRS broth,N
286,cubic,12,12,1813783309.9173338,5.290058426503676e+17,467.89843065953215,469.83805725868416,"3.4799e+08,-6.43836e+07,2.41829e+06,-13814.7",Lactobacillus sakei,20,MRS broth,N
286,logistic,12,12,1813783309.9173338,1.5474066734020813e+17,451.14744416267433,452.60216411203834,"1.83802e+09,0.374512,42.8482",Lactobacillus sakei,20,MRS broth,N
286,gompertz,12,12,1813783309.9173338,1.7501992057527165e+17,452.6252345331185,454.0799544824825,"1.8433e+09,0.29897,41.3828",Lactobacillus sakei,20,MRS broth,N
287,quadratic,11,11,2138812189.8134227,1.7186039024033994e+18,441.4916354544391,442.68532127283424,"-2.59336e+08,7.08418e+07,-249490",Lactobacillus sakei,30,MRS broth,N
287,cubic,11,11,2138812189.8134227,7.16635527462559e+17,433.8699335392666,435.46151463046004,"1.65297e+08,-1.425e+08,1.66341e+07,-338286",Lactobacillus sakei,30,MRS broth,N
287,logistic,11,11,2138812189.8134227,6.76552835515769e+17,431.23680834748507,432.4304941658802,"1.52618e+09,0.611616,17.4617",Lactobacillus sakei,30,MRS broth,N
287,gompertz,11,11,2138812189.8134227,6.520772561877834e+17,430.8314858491551,432.02517166755024,"1.52935e+09,0.663355,19.0022",Lactobacillus sakei,30,MRS broth,N
288,quadratic,7,7,3.1549788968734,1.5010556135932762,-4.778190822435368,-4.940460375269429,"0.926959,0.00945863,-7.57528e-06",Oscillatoria agardhii Strain 97,15,Z8,DryWeight
288,cubic,7,7,3.1549788968734,1.2753999215603937,-3.9185524896077233,-4.13491189338647,"1.11547,0.00186052,3.3257e-05,-5.3957e-08",Oscillatoria agardhii Strain 97,15,Z8,DryWeight
288,logistic,7,7,3.1549788968734,1.3645188461306317,-5.445757933652578,-5.608027486486638,"3.9433,0.00840921,137.585",Oscillatoria agardhii Strain 97,15,Z8,DryWeight
288,gompertz,7,7,3.1549788968734,1.4516510472682802,-5.012460109758358,-5.174729662592418,"4.25355,0.00516338,79.4761",Oscillatoria agardhii Strain 97,15,Z8,DryWeight
289,quadratic,7,7,3.26440282387992,0.9932874540043205,-7.668517278617221,-7.830786831451282,"0.866688,0.0102235,-6.56226e-06",Oscillatoria agardhii Strain 97,20,Z8,DryWeight
289,cubic,7,7,3.26440282387992,0.738958562292221,-7.7389650693636955,-7.955324473142443,"1.06886,0.0021537,3.66771e-05,-5.70583e-08",Oscillatoria agardhii Strain 97,20,Z8,DryWeight
289,logistic,7,7,3.26440282387992,0.7560475799322194,-9.578927821940356,-9.741197374774416,"4.49446,0.00882057,162.453",Oscillatoria agardhii Strain 97,20,Z8,DryWeight
289,gompertz,7,7,3.26440282387992,0.8755317498691124,-8.55183808489015,-8.714107637724211,"4.98637,0.00504781,111.68",Oscillatoria agardhii Strain 97,20,Z8,DryWeight
290,quadratic,6,6,4.42791344296629,1.2125379023802054,-3.594263197152678,-4.218984789468513,"0.827823,0.0128198,-3.76604e-06",Oscillatoria agardhii Strain 97,25,Z8,DryWeight
290,cubic,6,6,4.42791344296629,0.23261345357884314,-11.500820018922795,-12.333782142010575,"1.18681,-0.00591579,0.000114159,-1.81011e-07",Oscillatoria agardhii Strain 97,25,Z8,DryWeight
290,logistic,6,6,4.42791344296629,0.6605308467305835,-7.238825539488667,-7.863547131804502,"6.06655,0.00992696,188.086",Oscillatoria agardhii Strain 97,25,Z8,DryWeight
290,gompertz,6,6,4.42791344296629,0.9108264254493208,-5.310974405955124,-5.935695998270958,"7.17556,0.0051081,155.217",Oscillatoria agardhii Strain 97,25,Z8,DryWeight
291,quadratic,6,6,1.92827735176342,0.1214641081454246,-17.399375611686573,-18.02409720400241,"1.03306,0.0139357,-2.57784e-05",Oscillatoria agardhii Strain 97,30,Z8,DryWeight
291,cubic,6,6,1.92827735176342,0.023626370459242506,-25.222907605936058,-26.05586972902384,"1.14514,0.00802724,1.15351e-05,-5.74118e-08",Oscillatoria agardhii Strain 97,30,Z8,DryWeight
291,logistic,6,6,1.92827735176342,0.5815921074295237,-8.002472355164306,-8.62719394748014,"2.693,0.0177086,21.7682",Oscillatoria agardhii Strain 97,30,Z8,DryWeight
291,gompertz,6,6,1.92827735176342,0.6085114197350349,-7.730994413599074,-8.355716005914909,"2.70684,0.0151293,0.0671682",Oscillatoria agardhii Strain 97,30,Z8,DryWeight
292,quadratic,7,7,2.0044001668943703,0.4146911550862628,-13.782919726331201,-13.945189279165263,"1.72803,0.00568191,-3.93574e-06",Oscillatoria agardhii StrainCYA 128,15,Z8,DryWeight
292,cubic,7,7,2.0044001668943703,0.3780086584058691,-12.431238287911953,-12.647597691690699,"1.6455,0.00885803,-2.0759e-05,2.20989e-08",Oscillatoria agardhii StrainCYA 128,15,Z8,DryWeight
292,logistic,7,7,2.0044001668943703,0.40952142830937294,-13.870733386906995,-14.033002939741056,"3.7699,0.00581535,32.1683",Oscillatoria agardhii StrainCYA 128,15,Z8,DryWeight
292,gompertz,7,7,2.0044001668943703,0.4308285651821249,-13.515686243618255,-13.677955796452316,"4.79483,0.00263484,1.18956",Oscillatoria agardhii StrainCYA 128,15,Z8,DryWeight
293,quadratic,7,7,2.8107288978791303,1.509602754414052,-4.738445265703195,-4.9007148185372555,"1.5399,0.00881825,-7.38486e-06",Oscillatoria agardhii StrainCYA 128,20,Z8,DryWeight
293,cubic,7,7,2.8107288978791303,1.2930621821459416,-3.822278713339088,-4.038638117117835,"1.74114,0.00107268,3.37433e-05,-5.41792e-08",Oscillatoria agardhii StrainCYA 128,20,Z8,DryWeight
293,logistic,7,7,2.8107288978791303,1.4468914584215065,-5.035449009736302,-5.197718562570363,"4.3816,0.00676806,88.0226",Oscillatoria agardhii StrainCYA 128,20,Z8,DryWeight
293,gompertz,7,7,2.8107288978791303,1.4984657357269615,-4.790278850795946,-4.952548403630007,"4.66781,0.004474,20.5003",Oscillatoria agardhii StrainCYA 128,20,Z8,DryWeight
294,quadratic,7,7,3.78470658283676,0.32550276608780604,-15.478061279215268,-15.64033083204933,"1.62731,0.00995391,-3.26211e-06",Oscillatoria agardhii StrainCYA 128,25,Z8,DryWeight
294,cubic,7,7,3.78470658283676,0.19271643128793825,-17.147119112522905,-17.36347851630165,"1.78417,0.00388497,2.90106e-05,-4.25602e-08",Oscillatoria agardhii StrainCYA 128,25,Z8,DryWeight
294,logistic,7,7,3.78470658283676,0.24107155112793344,-17.580001521745686,-17.742271074579747,"6.69118,0.00577113,189.634",Oscillatoria agardhii StrainCYA 128,25,Z8,DryWeight
294,gompertz,7,7,3.78470658283676,0.275869742277684,-16.636156353945385,-16.798425906779446,"7.8677,0.00322981,138.141",Oscillatoria agardhii StrainCYA 128,25,Z8,DryWeight
295,quadratic,7,7,3.5146508814657698,0.6069310774604174,-11.116751327329641,-11.279020880163703,"1.74792,0.0131479,-1.21334e-05",Oscillatoria agardhii StrainCYA 128,30,Z8,DryWeight
295,cubic,7,7,3.5146508814657698,0.5730930220245877,-9.518321676775617,-9.734681080554363,"1.66865,0.0162102,-2.84004e-05,2.14381e-08",Oscillatoria agardhii StrainCYA 128,30,Z8,DryWeight
295,logistic,7,7,3.5146508814657698,0.5663276092669892,-11.601448916265827,-11.763718469099889,"5.31956,0.00902267,79.8338",Oscillatoria agardhii StrainCYA 128,30,Z8,DryWeight
295,gompertz,7,7,3.5146508814657698,0.5599533517650026,-11.680683637382963,-11.842953190217024,"5.55058,0.00621598,26.3631",Oscillatoria agardhii StrainCYA 128,30,Z8,DryWeight
296,quadratic,8,8,1032727.14726171,212796566081.90417,198.03328732616566,198.27161195120516,"14157.2,-5575.06,193.306",Pseudomonas sp.,15,APT Broth,CFU
296,cubic,8,8,1032727.14726171,212714154241.78415,200.03018848659374,200.34795465331308,"18054.6,-6336.88,215.519,-0.162585",Pseudomonas sp.,15,APT Broth,CFU
296,logistic,8,8,1032727.14726171,66223109197.41852,188.69483023061406,188.93315485565356,"1.03276e+06,1.50112,68.6185",Pseudomonas sp.,15,APT Broth,CFU
296,gompertz,8,8,1032727.14726171,199410234747.40994,197.51350783357842,197.7518324586179,"1.72202e+06,0.0403801,71.3998",Pseudomonas sp.,15,APT Broth,CFU
297,quadratic,7,7,760530.3737560818,18055215438.336136,157.69553192420105,157.533262371367,"156625,-11242.8,184.28",Pseudomonas sp.,12,APT Broth,CFU
297,cubic,7,7,760530.3737560818,6161483875.236454,152.1697132768519,151.95335387307316,"-253000,21225.6,-508.73,4.25196",Pseudomonas sp.,12,APT Broth,CFU
297,logistic,7,7,760530.3737560818,7934214993.794599,151.9397807517798,151.77751119894575,"1.5017e+06,0.0806438,93.2944",Pseudomonas sp.,12,APT Broth,CFU
297,gompertz,7,7,760530.3737560818,16577810577.843313,157.0979454381517,156.93567588531764,"1.90998e+06,0.0322878,93.269",Pseudomonas sp.,12,APT Broth,CFU
298,quadratic,4,4,3454894.1514673126,,,,SKIPPED_insufficient_points,Pseudomonas sp.,8,APT Broth,CFU
298,cubic,4,4,3454894.1514673126,,,,SKIPPED_insufficient_points,Pseudomonas sp.,8,APT Broth,CFU
298,logistic,4,4,3454894.1514673126,,,,SKIPPED_insufficient_points,Pseudomonas sp.,8,APT Broth,CFU
298,gompertz,4,4,3454894.1514673126,,,,SKIPPED_insufficient_points,Pseudomonas sp.,8,APT Broth,CFU
299,quadratic,5,5,1674078.8671314584,674441612941.4976,134.13856516473135,132.96687890203364,"-512663,16066.9,-34.0143",Pseudomonas sp.,6,APT Broth,CFU
299,cubic,5,5,1674078.8671314584,,,,SKIPPED_insufficient_points,Pseudomonas sp.,6,APT Broth,CFU
299,logistic,5,5,1674078.8671314584,195055291634.09644,127.93555494862885,126.76386868593114,"1.36179e+06,0.605228,82.1796",Pseudomonas sp.,6,APT Broth,CFU
